timestamp_utc,timestamp_iso,out_dir,json_path,manifest_path,selection_mode,weight_mode,det_model,omega_m0,omega_k0,z_max,H0_min,H0_max,H0_n,H0_step,n_events,n_events_skipped,gate2_pass,H0_map,H0_map_at_edge,p16,p50,p84,mean,sd,pop_z_mode,pop_z_k,pop_mass_mode,pop_m1_alpha,pop_m_min,pop_m_max,pop_q_beta,pop_m_taper_delta,pop_m_peak,pop_m_peak_sigma,pop_m_peak_frac,selection_include_h0_volume_scaling,pop_z_include_h0_volume_scaling,include_pdet_in_event_term,importance_smoothing,importance_truncate_tau,event_qc_mode,event_min_finite_frac,params_json
20260202_060954UTC,2026-02-02T06:09:54+00:00,outputs/siren_gate2_gr_h0_smoke_smooth2_20260202,outputs/siren_gate2_gr_h0_smoke_smooth2_20260202/json/gr_h0_selection_on_none.json,outputs/siren_gate2_gr_h0_smoke_smooth2_20260202/json/manifest.json,on,none,snr_binned,0.31,0.0,2.0,40.0,120.0,11,8.0,3,0,False,40.0,True,40.0,40.0,50.35058398228079,46.95271080201375,13.164645305791938,none,0.0,powerlaw_q_smooth,2.3,2.0,200.0,0.0,3.0,,,,False,False,False,,,skip,0.99,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 11, ""det_model"": ""snr_binned"", ""event_min_finite_frac"": 0.99, ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 3, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 2.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_binned"", ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 494504, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 2.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""none"", ""z_max"": 2.0}, ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""on"", ""weight_mode"": ""none"", ""z_max"": 2.0}"
20260202_055956UTC,2026-02-02T05:59:56+00:00,outputs/siren_gate2_gr_h0_smoke_smooth_20260202,outputs/siren_gate2_gr_h0_smoke_smooth_20260202/json/gr_h0_selection_off.json,outputs/siren_gate2_gr_h0_smoke_smooth_20260202/json/manifest.json,off,,,0.31,0.0,2.0,40.0,120.0,11,8.0,3,0,False,120.0,True,74.44270329118027,100.01919592147765,114.519819179615,99.30757354890694,19.463869291540632,none,0.0,powerlaw_q_smooth,2.3,2.0,200.0,0.0,3.0,,,,False,False,False,,,skip,0.99,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 11, ""det_model"": null, ""event_min_finite_frac"": 0.99, ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 3, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 2.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none""}, ""prior"": ""uniform"", ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""off"", ""weight_mode"": null, ""z_max"": 2.0}"
20260202_055956UTC,2026-02-02T05:59:56+00:00,outputs/siren_gate2_gr_h0_smoke_smooth_20260202,outputs/siren_gate2_gr_h0_smoke_smooth_20260202/json/gr_h0_selection_on_inv_sampling_pdf.json,outputs/siren_gate2_gr_h0_smoke_smooth_20260202/json/manifest.json,on,inv_sampling_pdf,snr_binned,0.31,0.0,2.0,40.0,120.0,11,8.0,3,0,False,120.0,True,49.61074549397284,83.05900570071908,110.01199246162287,84.7165728224364,25.581911226603342,none,0.0,powerlaw_q_smooth,2.3,2.0,200.0,0.0,3.0,,,,False,False,False,,,skip,0.99,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 11, ""det_model"": ""snr_binned"", ""event_min_finite_frac"": 0.99, ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 3, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 2.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_binned"", ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 494504, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 2.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}, ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}"
20260202_055956UTC,2026-02-02T05:59:56+00:00,outputs/siren_gate2_gr_h0_smoke_smooth_20260202,outputs/siren_gate2_gr_h0_smoke_smooth_20260202/json/gr_h0_selection_on_none.json,outputs/siren_gate2_gr_h0_smoke_smooth_20260202/json/manifest.json,on,none,snr_binned,0.31,0.0,2.0,40.0,120.0,11,8.0,3,0,False,40.0,True,40.0,40.0,50.35058398228079,46.95271080201375,13.164645305791938,none,0.0,powerlaw_q_smooth,2.3,2.0,200.0,0.0,3.0,,,,False,False,False,,,skip,0.99,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 11, ""det_model"": ""snr_binned"", ""event_min_finite_frac"": 0.99, ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 3, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 2.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_binned"", ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 494504, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 2.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""none"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""none"", ""z_max"": 2.0}, ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""on"", ""weight_mode"": ""none"", ""z_max"": 2.0}"
20260202_061813UTC,2026-02-02T06:18:13+00:00,outputs/siren_gate2_gr_h0_smoke_smooth_comoving_20260202,outputs/siren_gate2_gr_h0_smoke_smooth_comoving_20260202/json/gr_h0_selection_off.json,outputs/siren_gate2_gr_h0_smoke_smooth_comoving_20260202/json/manifest.json,off,,,0.31,0.0,2.0,40.0,120.0,11,8.0,3,0,False,120.0,True,93.55639129847778,108.885667021578,116.80491871270584,109.54816045162463,12.249373896834829,comoving_uniform,0.0,powerlaw_q_smooth,2.3,2.0,200.0,0.0,3.0,,,,False,False,False,,,skip,0.99,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 11, ""det_model"": null, ""event_min_finite_frac"": 0.99, ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 3, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 2.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""off"", ""weight_mode"": null, ""z_max"": 2.0}"
20260202_061813UTC,2026-02-02T06:18:13+00:00,outputs/siren_gate2_gr_h0_smoke_smooth_comoving_20260202,outputs/siren_gate2_gr_h0_smoke_smooth_comoving_20260202/json/gr_h0_selection_on_inv_sampling_pdf.json,outputs/siren_gate2_gr_h0_smoke_smooth_comoving_20260202/json/manifest.json,on,inv_sampling_pdf,snr_binned,0.31,0.0,2.0,40.0,120.0,11,8.0,3,0,False,120.0,True,64.91820763180553,97.94822855422447,114.38652533351949,95.64948045849738,22.880423942851404,comoving_uniform,0.0,powerlaw_q_smooth,2.3,2.0,200.0,0.0,3.0,,,,False,False,False,,,skip,0.99,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 11, ""det_model"": ""snr_binned"", ""event_min_finite_frac"": 0.99, ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 3, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 2.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_binned"", ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 494504, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 2.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}, ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}"
20260202_061813UTC,2026-02-02T06:18:13+00:00,outputs/siren_gate2_gr_h0_smoke_smooth_comoving_20260202,outputs/siren_gate2_gr_h0_smoke_smooth_comoving_20260202/json/gr_h0_selection_on_none.json,outputs/siren_gate2_gr_h0_smoke_smooth_comoving_20260202/json/manifest.json,on,none,snr_binned,0.31,0.0,2.0,40.0,120.0,11,8.0,3,0,False,40.0,True,40.0,40.0,48.13952703711832,46.50366734862234,13.598064393021666,comoving_uniform,0.0,powerlaw_q_smooth,2.3,2.0,200.0,0.0,3.0,,,,False,False,False,,,skip,0.99,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 11, ""det_model"": ""snr_binned"", ""event_min_finite_frac"": 0.99, ""event_qc_mode"": ""skip"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 3, ""n_events_skipped"": 0, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 2.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_binned"", ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 494504, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 2.0, ""pop_m_taper_delta"": 3.0, ""pop_mass_mode"": ""powerlaw_q_smooth"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""none"", ""z_max"": 2.0}, ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""on"", ""weight_mode"": ""none"", ""z_max"": 2.0}"
20260202_043014UTC,2026-02-02T04:30:14+00:00,outputs/siren_gate2_gr_h0_smoke_zmax2_20260202_ghost,outputs/siren_gate2_gr_h0_smoke_zmax2_20260202_ghost/json/gr_h0_selection_off.json,outputs/siren_gate2_gr_h0_smoke_zmax2_20260202_ghost/json/manifest.json,off,,,0.31,0.0,2.0,40.0,120.0,11,8.0,3,,False,120.0,False,91.88672668085636,108.13718614726304,116.62078541890487,108.70029532009158,12.87560640010646,comoving_uniform,0.0,none,2.3,5.0,200.0,0.0,,,,,False,False,False,,,,,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 11, ""det_model"": null, ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 3, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_mass_mode"": ""none"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""off"", ""weight_mode"": null, ""z_max"": 2.0}"
20260202_043014UTC,2026-02-02T04:30:14+00:00,outputs/siren_gate2_gr_h0_smoke_zmax2_20260202_ghost,outputs/siren_gate2_gr_h0_smoke_zmax2_20260202_ghost/json/gr_h0_selection_on_inv_sampling_pdf.json,outputs/siren_gate2_gr_h0_smoke_zmax2_20260202_ghost/json/manifest.json,on,inv_sampling_pdf,snr_binned,0.31,0.0,2.0,40.0,120.0,11,8.0,3,,False,120.0,False,67.00783909905356,96.2915971448092,113.52552150853441,95.36647552385976,21.629764434512136,comoving_uniform,0.0,none,2.3,5.0,200.0,0.0,,,,,False,False,False,,,,,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 11, ""det_model"": ""snr_binned"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 3, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_mass_mode"": ""none"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_binned"", ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 512308, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 5.0, ""pop_mass_mode"": ""none"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}, ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}"
20260202_045550UTC,2026-02-02T04:55:50+00:00,outputs/siren_gate2_gr_h0_smoke_zmax2_mass40_20260202,outputs/siren_gate2_gr_h0_smoke_zmax2_mass40_20260202/json/gr_h0_selection_off.json,outputs/siren_gate2_gr_h0_smoke_zmax2_mass40_20260202/json/manifest.json,off,,,0.31,0.0,2.0,40.0,120.0,11,8.0,3,,False,120.0,False,106.14656946121002,113.897196394453,118.04710284622496,116.29234943480901,5.8986155527648565,comoving_uniform,0.0,powerlaw_q,2.5,5.0,40.0,0.0,,,,,False,False,False,,,,,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 11, ""det_model"": null, ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 3, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.5, ""pop_m_max"": 40.0, ""pop_m_min"": 5.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""off"", ""weight_mode"": null, ""z_max"": 2.0}"
20260202_045550UTC,2026-02-02T04:55:50+00:00,outputs/siren_gate2_gr_h0_smoke_zmax2_mass40_20260202,outputs/siren_gate2_gr_h0_smoke_zmax2_mass40_20260202/json/gr_h0_selection_on_inv_sampling_pdf.json,outputs/siren_gate2_gr_h0_smoke_zmax2_mass40_20260202/json/manifest.json,on,inv_sampling_pdf,snr_binned,0.31,0.0,2.0,40.0,120.0,11,8.0,3,,False,120.0,False,105.15227317690392,113.50195989755376,117.9206271672172,115.58818925858807,6.599427368985964,comoving_uniform,0.0,powerlaw_q,2.5,5.0,40.0,0.0,,,,,False,False,False,,,,,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 11, ""det_model"": ""snr_binned"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 3, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.5, ""pop_m_max"": 40.0, ""pop_m_min"": 5.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_binned"", ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 60146, ""pop_m1_alpha"": 2.5, ""pop_m_max"": 40.0, ""pop_m_min"": 5.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}, ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}"
20260202_045536UTC,2026-02-02T04:55:36+00:00,outputs/siren_gate2_gr_h0_smoke_zmax2_mass60_20260202,outputs/siren_gate2_gr_h0_smoke_zmax2_mass60_20260202/json/gr_h0_selection_off.json,outputs/siren_gate2_gr_h0_smoke_zmax2_mass60_20260202/json/manifest.json,off,,,0.31,0.0,2.0,40.0,120.0,11,8.0,3,,False,120.0,False,97.34595274490763,110.66007781660245,117.1917839677157,111.53416848316672,10.55061529587817,comoving_uniform,0.0,powerlaw_q,2.5,5.0,60.0,0.0,,,,,False,False,False,,,,,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 11, ""det_model"": null, ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 3, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.5, ""pop_m_max"": 60.0, ""pop_m_min"": 5.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""off"", ""weight_mode"": null, ""z_max"": 2.0}"
20260202_045536UTC,2026-02-02T04:55:36+00:00,outputs/siren_gate2_gr_h0_smoke_zmax2_mass60_20260202,outputs/siren_gate2_gr_h0_smoke_zmax2_mass60_20260202/json/gr_h0_selection_on_inv_sampling_pdf.json,outputs/siren_gate2_gr_h0_smoke_zmax2_mass60_20260202/json/manifest.json,on,inv_sampling_pdf,snr_binned,0.31,0.0,2.0,40.0,120.0,11,8.0,3,,False,120.0,False,81.43614919923314,106.07178678819425,116.22968459648374,104.00376590435093,18.425665385202144,comoving_uniform,0.0,powerlaw_q,2.5,5.0,60.0,0.0,,,,,False,False,False,,,,,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 11, ""det_model"": ""snr_binned"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 3, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.5, ""pop_m_max"": 60.0, ""pop_m_min"": 5.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_binned"", ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 86898, ""pop_m1_alpha"": 2.5, ""pop_m_max"": 60.0, ""pop_m_min"": 5.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}, ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}"
20260202_043037UTC,2026-02-02T04:30:37+00:00,outputs/siren_gate2_gr_h0_smoke_zmax2_mass_20260202_ghost,outputs/siren_gate2_gr_h0_smoke_zmax2_mass_20260202_ghost/json/gr_h0_selection_off.json,outputs/siren_gate2_gr_h0_smoke_zmax2_mass_20260202_ghost/json/manifest.json,off,,,0.31,0.0,2.0,40.0,120.0,11,8.0,3,,False,120.0,False,94.21872702464348,109.17072740744906,116.87242026432334,109.85688863980782,12.024317541056114,comoving_uniform,0.0,powerlaw_q,2.3,2.0,200.0,0.0,,,,,False,False,False,,,,,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 11, ""det_model"": null, ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 3, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 2.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""off"", ""weight_mode"": null, ""z_max"": 2.0}"
20260202_043037UTC,2026-02-02T04:30:37+00:00,outputs/siren_gate2_gr_h0_smoke_zmax2_mass_20260202_ghost,outputs/siren_gate2_gr_h0_smoke_zmax2_mass_20260202_ghost/json/gr_h0_selection_on_inv_sampling_pdf.json,outputs/siren_gate2_gr_h0_smoke_zmax2_mass_20260202_ghost/json/manifest.json,on,inv_sampling_pdf,snr_binned,0.31,0.0,2.0,40.0,120.0,11,8.0,3,,False,120.0,False,67.37597599899522,99.34450985662593,114.6954711871397,96.99008519679955,22.2913235953237,comoving_uniform,0.0,powerlaw_q,2.3,2.0,200.0,0.0,,,,,False,False,False,,,,,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 11, ""det_model"": ""snr_binned"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 3, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 2.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_binned"", ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 293654, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 2.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}, ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}"
20260202_045607UTC,2026-02-02T04:56:07+00:00,outputs/siren_gate2_gr_h0_smoke_zmax2_mass_min1_20260202,outputs/siren_gate2_gr_h0_smoke_zmax2_mass_min1_20260202/json/gr_h0_selection_off.json,outputs/siren_gate2_gr_h0_smoke_zmax2_mass_min1_20260202/json/manifest.json,off,,,0.31,0.0,2.0,40.0,120.0,11,8.0,3,,False,120.0,False,94.21872702464348,109.17072740744906,116.87242026432334,109.85688863980782,12.024317541056114,comoving_uniform,0.0,powerlaw_q,2.3,1.0,200.0,0.0,,,,,False,False,False,,,,,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 11, ""det_model"": null, ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 3, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 1.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""off"", ""weight_mode"": null, ""z_max"": 2.0}"
20260202_045607UTC,2026-02-02T04:56:07+00:00,outputs/siren_gate2_gr_h0_smoke_zmax2_mass_min1_20260202,outputs/siren_gate2_gr_h0_smoke_zmax2_mass_min1_20260202/json/gr_h0_selection_on_inv_sampling_pdf.json,outputs/siren_gate2_gr_h0_smoke_zmax2_mass_min1_20260202/json/manifest.json,on,inv_sampling_pdf,snr_binned,0.31,0.0,2.0,40.0,120.0,11,8.0,3,,False,120.0,False,66.46543280030906,98.85101250080797,114.5996065141434,96.51541203831329,22.50624889426783,comoving_uniform,0.0,powerlaw_q,2.3,1.0,200.0,0.0,,,,,False,False,False,,,,,"{""H0_max"": 120.0, ""H0_min"": 40.0, ""H0_n"": 11, ""det_model"": ""snr_binned"", ""method"": ""gr_h0_grid_hierarchical_pe"", ""n_events"": 3, ""omega_k0"": 0.0, ""omega_m0"": 0.31, ""population"": {""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 1.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform""}, ""prior"": ""uniform"", ""selection_alpha"": {""det_model"": ""snr_binned"", ""method"": ""o3a_injections_snr_rescale_gr_h0_grid"", ""n_injections_used"": 465060, ""pop_m1_alpha"": 2.3, ""pop_m_max"": 200.0, ""pop_m_min"": 1.0, ""pop_mass_mode"": ""powerlaw_q"", ""pop_q_beta"": 0.0, ""pop_z_k"": 0.0, ""pop_z_mode"": ""comoving_uniform"", ""snr_binned_nbins"": 200, ""snr_threshold"": null, ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}, ""selection_ifar_threshold_yr"": 1.0, ""selection_mode"": ""on"", ""weight_mode"": ""inv_sampling_pdf"", ""z_max"": 2.0}"
